"";"CACO2";"CO115";"COLO201";"COLO205";"COLO320";"DLD1";"HCC2998";"HCT116";"HCT15";"HT29";"IS1";"IS2";"KM12";"LIM1215";"LIM2405";"LOVO";"LS174T";"RKO";"RW2982";"RW7213";"SKCO1";"SW1116";"SW403";"SW48";"SW620";"SW837";"SW948";"T84";"TC71";"VACO5"
"PPL";0,1387613;0,053613675;0,03702322;0,034841935;0,20760545;0,033219405;0,02722208;0,053074505;0,02047252;0,0296128;0,053604645;0,034115495;0,08008117;0,034785375;0,07115657;0,213646895;0,01834689;0,88724635;0,028099015;0,01854359;0,02385619;0,02242449;0,030964875;0,1305933275;0,026510205;0,02894336;0,026120145;0,018281435;0,105177005;0,036021675
"PPM1A";0,72675715;0,6978733;0,468072745;0,5834276;0,81403245;0,7897775;0,6813472;0,82212835;0,62624475;0,4593314;0,74946195;0,459029025;0,68873915;0,55924345;0,73429705;0,47048385;0,52730265;0,79303465;0,60837235;0,6129845;0,57528005;0,44233715;0,6127787;0,848555925;0,6869795;0,59405835;0,7971837;0,5238652;0,86384845;0,76055255
"PPM1B";0,086038435;0,092822755;0,125433385;0,08068702;0,077832645;0,09528609;0,082598325;0,08843393;0,07798629;0,08633073;0,106857285;0,09188586;0,10579199;0,10533991;0,12323658;0,08915059;0,08150874;0,09061404;0,094493445;0,07991288;0,06825145;0,08649235;0,11316644;0,097913825;0,09715136;0,07286482;0,077305095;0,058550595;0,077845315;0,10272586
"PPM1D";0,033119095;0,031999245;0,033839265;0,028044575;0,02041518;0,054618205;0,027357695;0,022547925;0,02228665;0,03643245;0,04670197;0,03191547;0,0371205;0,030137325;0,03542473;0,030823125;0,01962104;0,02134095;0,0239164;0,02094748;0,02608222;0,02081224;0,03994548;0,0300232225;0,02135706;0,020962825;0,026335185;0,016872125;0,02150582;0,02468193
"PPM1E";0,60114225;0,9223071;0,64334355;0,69422755;0,460326;0,8935115;0,76931615;0,9308916;0,9094599;0,75571485;0,716857;0,351955985;0,8825877;0,47767599;0,93956365;0,48514435;0,323133915;0,92801765;0,56255825;0,6472173;0,64305725;0,4095523;0,460227715;0,935184425;0,8778279;0,678861;0,72320655;0,462199665;0,72045935;0,7618885
"PPM1F";0,12315323;0,07327389;0,03889598;0,23724369;0,058715805;0,204045765;0,037696405;0,36860734;0,063854735;0,101083095;0,24064683;0,092581625;0,179409155;0,19663837;0,047726755;0,337333225;0,052818112;0,03592611;0,177227705;0,034045505;0,0408648;0,10219802;0,047671415;0,1703048975;0,04266637;0,144261625;0,07218151;0,160813945;0,28315576;0,03699559
"PPM1G";0,392948075;0,478692355;0,46553915;0,48285201;0,442366095;0,483808585;0,473880775;0,473376715;0,46556508;0,470614855;0,488298485;0,47564513;0,466327865;0,48114769;0,46784589;0,462891715;0,4657262;0,4718309;0,471365025;0,4778416;0,47957389;0,466111045;0,39348451;0,4725388225;0,46638876;0,46734114;0,47869031;0,462070445;0,478391545;0,455845405
"PPM1J";0,053947605;0,06482431;0,04929117;0,037832375;0,042633165;0,04666484;0,030695735;0,042534665;0,027043255;0,05249809;0,07270728;0,056158325;0,067777695;0,04784307;0,04855097;0,0482023;0,026055;0,052269105;0,040620625;0,04065181;0,03572313;0,04655217;0,06718884;0,042281085;0,042595925;0,04038414;0,052513985;0,03976367;0,055381515;0,042006565
"PPM1K";0,05418139;0,05517587;0,04621414;0,04461894;0,04738842;0,05671602;0,05265461;0,0489145;0,04673571;0,04961209;0,04725476;0,05208481;0,06218756;0,04989773;0,05104153;0,05252032;0,05557522;0,04664832;0,04861534;0,04138193;0,04325033;0,04603618;0,09447737;0,03985479;0,03993044;0,05096672;0,04095563;0,03990736;0,05472893;0,04519816
"PPM1M";0,4785135;0,8427137;0,5920469;0,82465;0,81725835;0,809766;0,727258;0,84211455;0,81301735;0,5751195;0,54464095;0,3954736;0,7877707;0,64449295;0,060345425;0,6317013;0,3869093;0,42743735;0,59776805;0,61407545;0,7707648;0,389461;0,30154175;0,74327995;0,74565795;0,62866575;0,69980575;0,81472875;0,84813015;0,4853689
"PPME1";0,0656464633333333;0,0859762144444444;0,0789879011111111;0,0699238877777778;0,0650036488888889;0,09224917;0,0673537511111111;0,0651147744444444;0,0525797844444445;0,0739839288888889;0,0817340466666667;0,0674982244444444;0,0906871955555556;0,0621646744444444;0,0862551722222222;0,0692503011111111;0,0536210277777778;0,0758128;0,0815649977777778;0,0608376177777778;0,0592053396666667;0,0623372855555556;0,0829610922222222;0,0699824288888889;0,0590500577777778;0,0630116077777778;0,0593217366666667;0,0523394166666667;0,0691913622222222;0,06240312
"PPOX";0,0480164;0,05276684;0,05473388;0,05554937;0,03942568;0,065518295;0,047320945;0,042224795;0,038699765;0,04846921;0,05036692;0,054375095;0,062686605;0,046832865;0,037263665;0,06256695;0,035392755;0,04721613;0,05310475;0,0456139;0,04309686;0,054204045;0,066349885;0,04663547;0,044425565;0,04252885;0,05158913;0,03712004;0,04188952;0,041191045
"PPP1CA";0,47723345;0,4019715;0,16194095;0,247952025;0,076557105;0,4339577;0,2282508;0,20390175;0,323188885;0,38907078;0,41542075;0,20380275;0,28146695;0,13812025;0,41528375;0,2495475;0,068440425;0,30099985;0,35704975;0,09595016;0,11339607;0,087058355;0,095941625;0,2462151625;0,27568895;0,08616514;0,11709095;0,078473675;0,46072895;0,40521975
"PPP1CB";0,05298176;0,03997734;0,03314236;0,02088103;0,03083283;0,0448505;0,06451059;0,06718952;0,04874769;0,02055737;0,05213394;0,04146833;0,02251134;0,08005936;0,03026775;0,09718101;0,01924441;0,06457224;0,02572575;0,01676647;0,04541755;0,02368811;0,02608603;0,019790895;0,03371097;0,01929955;0,02419948;0,06051742;0,0308769;0,01650758
"PPP1CC";0,425844435;0,420528765;0,32799016;0,28347987;0,22040117;0,464764325;0,105341415;0,30488725;0,461348055;0,45227057;0,31078832;0,32278292;0,36629413;0,444240295;0,459164315;0,476056315;0,215858905;0,423415655;0,44255843;0,34318143;0,445223775;0,22770829;0,22002695;0,47448819;0,09793591;0,140456525;0,181771425;0,244011975;0,36398919;0,382308035
"PPP1R10";0,05609;0,06114638;0,053971465;0,037516255;0,04420659;0,0663654;0,05183191;0,04312235;0,04087096;0,065357785;0,068422635;0,049029605;0,092864785;0,06811884;0,054385205;0,056974745;0,059926495;0,045707905;0,04874704;0,055661965;0,04850622;0,0625937;0,059407545;0,046546385;0,05631125;0,04731882;0,052906525;0,030234725;0,04947008;0,04719784
"PPP1R11";0,08072817;0,07083124;0,086085095;0,07408609;0,06735704;0,10422215;0,06577965;0,079172455;0,067966245;0,07217212;0,09705084;0,0740962;0,127250635;0,066038565;0,087081445;0,076776165;0,05759191;0,075901595;0,06871891;0,074834955;0,06929055;0,063905615;0,0815157;0,0768891925;0,06922081;0,079350635;0,06384249;0,053452255;0,07435132;0,070592625
"PPP1R12A";0,058699015;0,040979725;0,04715774;0,02849194;0,026093235;0,06898884;0,037531385;0,040028315;0,022592825;0,0555558;0,05059449;0,05362009;0,061362575;0,05240739;0,076424555;0,032076195;0,021107955;0,03668228;0,046575985;0,025879385;0,043874655;0,040715605;0,06920423;0,04026734;0,03677667;0,034162375;0,036032535;0,0212074;0,030642395;0,03037896
"PPP1R12B";0,04459149;0,05332029;0,04707887;0,044227825;0,03586891;0,052079055;0,039504285;0,037189685;0,033735485;0,040295785;0,050471625;0,046049945;0,049368865;0,04700085;0,0411205;0,042336315;0,035799145;0,035583995;0,03369917;0,04353609;0,044140015;0,042200405;0,03930386;0,0368095575;0,04163002;0,0389092;0,041764135;0,028050195;0,03262445;0,038401905
"PPP1R12C";0,05951982;0,070495895;0,07011581;0,045872645;0,042624295;0,087091455;0,05414713;0,056294795;0,046492485;0,04617162;0,07439756;0,04747326;0,07573005;0,067137155;0,05323742;0,055349175;0,04058841;0,045066055;0,042558675;0,040311765;0,032031365;0,059807065;0,09684818;0,0451505125;0,04350326;0,040095095;0,050105475;0,030686055;0,039274845;0,049845115
"PPP1R13B";0,103431625;0,16974992;0,072910185;0,062820725;0,064377415;0,30311975;0,12898568;0,28010579;0,12221925;0,079328;0,17284805;0,081710705;0,118961915;0,05481689;0,09359273;0,084702745;0,0310436;0,39621252;0,042803445;0,048720105;0,056593345;0,046872175;0,10302161;0,2133217325;0,108463715;0,040798325;0,09564556;0,044417325;0,174129205;0,061488115
"PPP1R13L";0,025830285;0,027646335;0,02365462;0,01483464;0,127149325;0,041491415;0,028380445;0,01656072;0,0168205;0,021371515;0,035392365;0,022835125;0,03727295;0,03444197;0,04843884;0,030218125;0,01195981;0,490876685;0,02078065;0,01570219;0,018942785;0,02514939;0,04935942;0,04145767;0,029127155;0,02874243;0,019433445;0,02226388;0,10029374;0,01655993
"PPP1R14A";0,7151769;0,85326555;0,69237535;0,59219315;0,46305154;0,59041825;0,65144995;0,73106495;0,7398587;0,5624782;0,6580721;0,42217365;0,6666935;0,61307055;0,6837356;0,52460735;0,345835445;0,69609265;0,57350385;0,48501455;0,62861635;0,5036175;0,4462606;0,783272;0,650157;0,5612072;0,57308205;0,59299495;0,7115192;0,5130914
"PPP1R14C";0,457092905;0,9115391;0,12470774;0,074584135;0,41572292;0,49041964;0,14259603;0,475043835;0,434481;0,434871025;0,390177135;0,090060665;0,9014232;0,42042986;0,456324635;0,428955495;0,20829001;0,9073394;0,41675539;0,292289605;0,326455795;0,2347923;0,377650235;0,76347285;0,156433845;0,218481385;0,299276135;0,42079934;0,47790472;0,38252656
"PPP1R14D";0,87713895;0,8782093;0,1270765;0,38284515;0,7025166;0,6345207;0,7550038;0,8902068;0,85132665;0,75411985;0,86831245;0,042361215;0,848684;0,4939618;0,844406;0,8208815;0,33639567;0,7609932;0,7912966;0,03986189;0,76964105;0,02994555;0,050663225;0,8828397;0,77661925;0,3952664;0,097419305;0,06575021;0,88762645;0,6508411
"PPP1R15A";0,050198605;0,056237215;0,05477835;0,04353646;0,04086529;0,06914245;0,047474;0,041413205;0,05018984;0,050422955;0,05406592;0,0510179;0,057864195;0,051949705;0,047701545;0,04520665;0,042382405;0,04954071;0,04288542;0,041904135;0,041165455;0,05186081;0,052724965;0,0428724475;0,04757615;0,04621787;0,04350079;0,03805252;0,0458509;0,039981595
"PPP1R15B";0,03686479;0,04484786;0,02413547;0,01825;0,01774809;0,045231905;0,017501075;0,025294085;0,01715246;0,0206039;0,03801269;0,03065532;0,039709155;0,02083598;0,02427372;0,02837812;0,016846595;0,015704705;0,023251935;0,020734175;0,01856236;0,025263185;0,04226902;0,019048135;0,02533468;0,019704035;0,02507187;0,013745105;0,02234703;0,026508615
"PPP1R16A";0,76435505;0,8938309;0,6903973;0,48665585;0,8774014;0,71774555;0,83525835;0,9149917;0,8626718;0,82750605;0,8853056;0,3458445;0,8337696;0,8469671;0,8689537;0,90116585;0,75992035;0,8472638;0,16798075;0,75243665;0,87791205;0,52822485;0,44345215;0,88876445;0,89112925;0,8378831;0,8718221;0,76849515;0,88060265;0,84802545
"PPP1R16B";0,8229893;0,90756385;0,75723735;0,72935575;0,5851162;0,9096824;0,90346395;0,92530155;0,92809195;0,63344365;0,89273835;0,57136855;0,8865783;0,58033135;0,9121585;0,5468326;0,7318037;0,9162982;0,8726658;0,7810419;0,79418875;0,8494728;0,60335845;0,922232675;0,91068615;0,83330565;0,9042962;0,84871235;0,7969589;0,9017497
"PPP1R1A";0,14700673;0,88479345;0,28301106;0,4271896;0,03382937;0,490051;0,092039655;0,45178035;0,17338517;0,314046;0,15376749;0,052876285;0,44417365;0,079859585;0,76819095;0,080401065;0,077644375;0,6474211;0,03949769;0,097001415;0,110709745;0,099630665;0,0391275;0,6943853;0,08263225;0,03813911;0,04441182;0,02423992;0,1460066;0,37785162
"PPP1R1B";0,3581515;0,58139595;0,051703185;0,032787005;0,25660005;0,3358066;0,2724335;0,5258476;0,31110585;0,32291285;0,46113375;0,044048785;0,31139275;0,3128246;0,4416112;0,3033787;0,029515955;0,235648;0,041212235;0,029680965;0,04345728;0,0380042;0,046621155;0,64230055;0,3520882;0,18755995;0,029103015;0,021957005;0,49663895;0,04172433
"PPP1R2";0,30487865;0,52470815;0,077132955;0,074883965;0,174908395;0,49294965;0,28643435;0,53708275;0,5126894;0,48964845;0,5050229;0,36564685;0,49618775;0,36661455;0,513244;0,3558153;0,4553245;0,5326082;0,33354005;0,2453943;0,2657076;0,3286766;0,096458675;0,51563225;0,2704458;0,14332445;0,447831725;0,154781;0,5462123;0,5164321
"PPP1R3A";0,4729184;0,6241497;0,1538462;0,1621622;0,21065;0,1267606;0,1075778;0,8033077;0,1884393;0,2174425;0,1997363;0,2342583;0,7137707;0,7949572;0,6572123;0,1298371;0,1061415;0,5091429;0,6054827;0,6627089;0,07065527;0,305802;0,1695865;0,8371287;0,1119843;0,2273551;0,7189054;0,09276316;0,8733214;0,7293286
"PPP1R3B";0,045362035;0,054422855;0,043720275;0,03432306;0,116260915;0,05890821;0,38881635;0,04477859;0,031956095;0,037170075;0,0574638;0,03825501;0,052119905;0,043846865;0,04328696;0,035264595;0,030455935;0,03533832;0,034988945;0,03682618;0,034846865;0,057304185;0,061333395;0,302366275;0,18491465;0,04635996;0,04647143;0,03189395;0,06252702;0,202749285
"PPP1R3C";0,87207065;0,90602885;0,8836536;0,89550435;0,92536355;0,83030375;0,3342019;0,93087715;0,78701925;0,91363345;0,8040389;0,4449538;0,90398835;0,24521295;0,89342245;0,4685454;0,2189306;0,9170338;0,69488555;0,53874945;0,228327595;0,3562798;0,46862395;0,91375805;0,33185745;0,88866165;0,5715873;0,63761005;0,62569495;0,8737212
"PPP1R3D";0,04035837;0,0468772;0,04475533;0,03728019;0,03426082;0,05227065;0,03625093;0,03604695;0,04040863;0,045665105;0,039968615;0,041735775;0,047379155;0,04144986;0,0409451;0,043193865;0,03711788;0,04571872;0,03466214;0,027263675;0,04119249;0,040269965;0,04707902;0,0343507525;0,04017988;0,035774635;0,041566785;0,02566426;0,035643795;0,028995885
"PPP1R7";0,5218274;0,7848622;0,0653031;0,0531827;0,2731878;0,6168105;0,2223247;0,7411765;0,4481229;0,2109723;0,6347007;0,1046552;0,3921756;0,286387;0,08529525;0,2675419;0,07496592;0,2467854;0,1331957;0,06145833;0,1450038;0,1167671;0,09333333;0,07600968;0,2550779;0,4910251;0,08504099;0,351626;0,7990431;0,2004251
"PPP1R8";0,04970894;0,043638905;0,037549025;0,024924765;0,03158339;0,079292715;0,03366204;0,030650165;0,02280206;0,03720031;0,047448025;0,032458385;0,04969084;0,03663823;0,05914889;0,0433118;0,02303969;0,03553049;0,03114864;0,033089645;0,039943885;0,04122704;0,04757706;0,031853785;0,028864805;0,03046057;0,031537985;0,02613575;0,03189497;0,0311541
"PPP1R9A";0,151718411428571;0,236979305714286;0,27407208;0,244443247142857;0,217844704285714;0,14669268;0,229399262857143;0,110896878571429;0,12415746;0,266596597142857;0,434460731428571;0,373064271428571;0,15338401;0,187536674285714;0,174004894285714;0,1945375;0,0840095057142857;0,08285922;0,194593155714286;0,184572031428571;0,246201245714286;0,252949202857143;0,2259431;0,218158960714286;0,230126164285714;0,385048322857143;0,240733497142857;0,244168942857143;0,508490342857143;0,0854834871428571
"PPP2CA";0,044142995;0,02920952;0,02960417;0,018064885;0,02614334;0,17558915;0,019233705;0,38296845;0,051142435;0,03202471;0,032002735;0,03503342;0,05021958;0,050916115;0,03782485;0,040007955;0,226259535;0,25632747;0,04005954;0,0150539;0,02485805;0,024649245;0,048415175;0,211209655;0,03696149;0,0156837675;0,02706637;0,02737505;0,05782439;0,024937585
"PPP2CB";0,052646185;0,04251888;0,039867025;0,023037685;0,020738;0,056197015;0,02254282;0,024095095;0,132597225;0,03372819;0,03949923;0,10810577;0,05166985;0,06392207;0,03762244;0,029274525;0,020397055;0,025871515;0,031011515;0,023701395;0,0240818;0,031863915;0,04398327;0,023726945;0,02609504;0,0282631;0,02437246;0,017318403;0,02622111;0,040602555
"PPP2R1A";0,126793455;0,043370895;0,04473899;0,02444891;0,09114636;0,12361959;0,12367175;0,20367514;0,040875505;0,37983501;0,30797614;0,302069665;0,112613245;0,345205255;0,454530285;0,234404825;0,25475287;0,03857193;0,371539245;0,022377735;0,06775026;0,03305683;0,450302475;0,45543305;0,210006245;0,164401;0,064467135;0,04737983;0,24306528;0,034668015
"PPP2R1B";0,05190225;0,06354256;0,043039595;0,03875823;0,267484195;0,22209146;0,038718195;0,437586245;0,058689175;0,045368245;0,06350805;0,061590335;0,07929292;0,109472055;0,04495134;0,093444945;0,04840275;0,046377575;0,17740648;0,031148105;0,036679525;0,053577375;0,046624735;0,3247603875;0,04560506;0,03802643;0,04347743;0,022413035;0,35131749;0,04116983
"PPP2R2A";0,44638321;0,45442123;0,43248259;0,45061489;0,442321975;0,457656145;0,4388413;0,445879425;0,445436485;0,44370881;0,45406353;0,445805175;0,439697215;0,44504229;0,439690975;0,43672064;0,44493853;0,42771884;0,42084249;0,440365925;0,43885342;0,430603535;0,441889725;0,4398593075;0,43269253;0,423314975;0,449581865;0,436377415;0,43891898;0,43188996
"PPP2R2B";0,70639295;0,4721363;0,7259823;0,65337185;0,5745889;0,81875825;0,81238765;0,70390395;0,47772915;0,5524092;0,8165643;0,26076125;0,4585523;0,6639146;0,65550405;0,09343047;0,131155465;0,22390241;0,63791175;0,256828015;0,6998854;0,5128371;0,49497235;0,6787837;0,8166708;0,7500332;0,5969038;0,043399245;0,8085709;0,59282975
"PPP2R2C";0,7173225;0,9002379;0,8897846;0,6117849;0,5285105;0,8642136;0,9084317;0,9255776;0,8655295;0,7092344;0,9074286;0,5372958;0,8856066;0,894187;0,8599897;0,7290648;0,4493921;0,9048042;0,8832927;0,4612139;0,08396465;0,9081448;0,7033143;0,83189805;0,9198048;0,8291689;0,9500064;0,8402451;0,9428779;0,685155
"PPP2R2D";0,81966675;0,82043585;0,8369932;0,8247788;0,82987965;0,8044323;0,86544285;0,799709;0,86754275;0,85173685;0,81973645;0,84503555;0,77908615;0,82420325;0,84269025;0,8544215;0,8601025;0,83124305;0,7211786;0,8451214;0,84006785;0,8230005;0,83465725;0,8595471;0,8597406;0,85585395;0,82119395;0,8637681;0,84994115;0,84510175
"PPP2R3A";0,408038375;0,287982245;0,171112375;0,268060725;0,2983013;0,449315975;0,1595827;0,073096835;0,150906135;0,245301275;0,38043295;0,25607902;0,445778175;0,200402905;0,378623995;0,43081009;0,21450136;0,23884898;0,276475355;0,05381719;0,29228986;0,06430902;0,137450665;0,74579455;0,09902544;0,039380315;0,057589565;0,07312268;0,456108785;0,19224629
"PPP2R4";0,6179919;0,8094958;0,29463255;0,17704335;0,4788168;0,2482823;0,72253185;0,49991385;0,2272774;0,22919255;0,72181295;0,16622105;0,70260875;0,63045315;0,45479325;0,6434812;0,2002001;0,1680611;0,5672882;0,66134115;0,623978;0,52536395;0,405125;0,759537275;0,5678377;0,4032403;0,51204955;0,7013028;0,85740105;0,4370563
"PPP2R5A";0,05413419;0,077562165;0,046116845;0,044895965;0,067534295;0,04800103;0,053869655;0,054657135;0,05419002;0,048953335;0,05301205;0,05006719;0,070028995;0,08567468;0,038396395;0,047786125;0,03619642;0,052425245;0,04072686;0,03841835;0,05066824;0,05471589;0,062644955;0,04954714;0,059381235;0,04390174;0,05087046;0,04401988;0,07188335;0,042555445
"PPP2R5B";0,039533015;0,03260453;0,03053987;0,02906101;0,026794075;0,05241413;0,03018811;0,027680245;0,024210145;0,030411295;0,048731985;0,030918625;0,034777725;0,03954465;0,03042935;0,036430405;0,027689305;0,034092035;0,03130706;0,030830545;0,03396157;0,029440295;0,037616755;0,0323207375;0,02954758;0,028736735;0,02801197;0,02473944;0,027931965;0,028840855
"PPP2R5C";0,09382701;0,050913845;0,08798576;0,07750348;0,05141971;0,08281935;0,046210525;0,050671295;0,045753685;0,07196408;0,101115845;0,07762614;0,083880455;0,07341566;0,083823155;0,058381115;0,04779142;0,057244255;0,07169877;0,04047909;0,04593475;0,051457015;0,096389465;0,045606555;0,050637685;0,043282235;0,065241585;0,04110045;0,05246134;0,053427665
"PPP2R5D";0,06162333;0,057545975;0,058224705;0,052934525;0,045294255;0,06065714;0,0344417;0,04370765;0,03616233;0,03986388;0,056096365;0,052180445;0,052696735;0,041636485;0,049307595;0,04538142;0,039023185;0,05005446;0,037678765;0,03734058;0,04412268;0,051891595;0,04128808;0,038711255;0,045403705;0,03697799;0,039042805;0,032502955;0,037715775;0,03899222
"PPP2R5E";0,047555765;0,031649755;0,03127979;0,02533367;0,023801245;0,05005456;0,02953267;0,026660905;0,030310375;0,03693588;0,047196285;0,03591006;0,032711135;0,03549177;0,02755496;0,030534825;0,02109175;0,024499785;0,02919147;0,02362807;0,020707135;0,028144205;0,05294551;0,0229355975;0,02737529;0,026941585;0,027669625;0,017345855;0,021738865;0,0265928
"PPP3CA";0,04583888;0,040243175;0,0392372;0,02607765;0,02065752;0,03254361;0,023986715;0,02721684;0,025804095;0,02924926;0,02615065;0,032850055;0,03603321;0,03230631;0,033245175;0,038453795;0,024165115;0,03826346;0,02828236;0,03167507;0,02666156;0,0318791;0,04086647;0,028765975;0,03210726;0,026176135;0,023370745;0,019635725;0,022384805;0,02376006
"PPP3CB";0,02922005;0,03226226;0,03237296;0,031884545;0,024785715;0,02948512;0,028747535;0,029268465;0,019918075;0,032485725;0,05163686;0,0500178;0,049475015;0,045632475;0,044212265;0,0380978;0,029778645;0,02738312;0,03931887;0,027955995;0,028737655;0,03081258;0,03360113;0,0264266;0,023964815;0,02358212;0,03319656;0,02028152;0,03335426;0,019109555
"PPP3CC";0,12831158;0,237428615;0,37879228;0,401812685;0,142936435;0,144283115;0,351061765;0,346632825;0,307213965;0,19109813;0,090452115;0,259640025;0,1816956;0,27500985;0,081162565;0,1681739;0,09532879;0,8414383;0,244987085;0,235385435;0,260328245;0,39924551;0,06703351;0,18120399;0,296257205;0,11388225;0,0979604;0,19903322;0,36733639;0,099210355
