"";"CACO2";"CO115";"COLO201";"COLO205";"COLO320";"DLD1";"HCC2998";"HCT116";"HCT15";"HT29";"IS1";"IS2";"KM12";"LIM1215";"LIM2405";"LOVO";"LS174T";"RKO";"RW2982";"RW7213";"SKCO1";"SW1116";"SW403";"SW48";"SW620";"SW837";"SW948";"T84";"TC71";"VACO5"
"HS6ST3";4,581411373;4,855415128;4,676986323;4,475106567;6,348697912;4,54814801;4,783613665;4,791423206;4,790104227;4,814990543;4,597989763;4,594346174;4,578833325;4,768041745;4,518169787;4,742379429;4,560055604;4,950860733;4,890207728;4,677776836;4,562610584;4,760537317;4,554980937;4,666594024;4,513518705;4,699032512;4,510750871;4,753125429;4,424977296;4,654918165
"HSBP1";9,618547449;9,297077623;9,608472963;9,557648237;10,25283626;8,964988628;9,533245824;10,48448583;9,350953553;9,352726796;8,227268844;9,520481046;10,19582192;9,915323148;9,482068683;9,203146486;9,791595027;9,873041095;9,211865953;7,910106092;8,609267992;9,468985557;9,859290237;9,448398737;9,766072124;8,743334684;9,427564102;8,613453392;10,26288397;10,490617
"HSD11B1";4,236345149;4,045566086;4,24139032;4,07567885;4,092705282;4,206567492;4,26387546;4,444664725;4,031125364;4,324058692;5,504330557;4,394995097;4,268768795;4,160983716;4,320876251;4,301545804;4,173025143;4,494157283;4,398961571;4,095951809;4,355643154;4,710366663;4,074621793;4,197536304;3,876083839;4,232846858;4,116600768;4,174266532;4,199610332;4,213474418
"HSD11B2";6,186498717;6,288417847;5,749521575;6,107496183;6,265390708;5,379367838;7,818979876;6,038277203;5,794591115;5,924126474;6,470607758;7,716111551;5,998960928;6,170001983;6,009250252;6,732694409;7,071953239;6,032662501;8,186550596;6,922409935;6,691129726;7,679907302;8,821892866;6,128665412;7,268724363;7,095098906;6,954195553;6,751705174;5,597404056;6,671353639
"HSD17B1";4,997953175;8,565125376;6,760508757;7,049467255;5,224982166;5,978728814;5,172706856;5,491669053;7,246383692;4,657456699;4,530657629;4,775538415;5,729735845;5,116631734;8,463240796;4,815329587;5,685129125;8,216640572;8,817989999;4,747643858;4,977364529;5,181795746;5,01788106;4,709209414;8,540321445;4,705233833;4,940870411;5,08125397;6,141697028;8,65803526
"HSD17B12";6,019985375;4,487679939;4,487980973;4,199696736;4,601300055;5,569158515;4,21536391;4,484688342;4,678088144;4,015020984;5,198352278;5,429471286;4,640536587;3,853169256;4,557879294;5,918889671;4,021997435;4,610054328;4,426572809;4,122900626;3,953628047;4,256276904;5,000088739;4,607951157;4,630598244;5,045552835;4,410207838;7,05703005;3,703548801;6,151390011
"HSD17B2";5,454808185;4,446913616;7,77193194;6,926366817;3,61336993;3,810364289;4,857137907;3,511999303;3,573010196;8,450618638;4,421139207;5,69341819;8,873591424;4,000422817;3,468344669;9,240496297;3,561239245;3,547106435;3,696827565;9,129496888;3,855064839;4,250886254;5,877096456;6,087971013;4,993628135;3,728880721;4,087482137;5,107016631;6,691088092;3,734999754
"HSD17B3";4,715722457;4,867270354;5,139462111;4,96621801;4,772757731;4,695479746;4,622246588;5,111837437;4,714352675;4,59085934;4,675908034;4,617127587;4,735503506;4,812248488;4,646406286;4,543740459;4,872098423;4,82591834;5,24110089;4,495779488;4,689264379;4,887989021;4,933792058;4,545393944;5,062439711;4,732957986;5,056065543;4,45740837;4,694271428;4,972025064
"HSD17B4";10,01998513;8,900706144;9,715093784;10,46944013;9,257360767;9,89766336;10,73622731;9,793493018;9,599613403;10,17476607;8,956979579;10,1002458;10,05842082;10,46261774;9,485288809;9,901360155;11,04795512;9,327896168;10,1898181;9,93478813;10,07075882;10,60065699;10,26136871;9,142524566;8,882350508;9,369653663;10,56091052;9,777828151;10,21463983;9,807012177
"HSD17B6";3,732715325;5,618349513;3,42732143;3,783092889;6,518953095;5,720499148;4,101911909;4,860252101;6,766773361;3,602005639;3,506992269;3,966266298;6,069982628;4,633772961;4,555946176;4,5098961;4,089060142;4,202600409;3,789072866;3,693898441;3,58261876;3,477729092;3,527697165;3,569988922;4,167334299;5,025922477;3,352209265;4,52369757;4,606714583;3,77374174
"HSD17B7";9,26154079;8,5761738;9,024256792;9,347450975;9,816812264;9,861780827;9,334314227;9,205194723;9,297009952;8,675519936;8,624628707;9,265310641;8,780391907;9,544207388;8,660046217;8,884339828;9,635157489;8,774543347;8,561803147;8,780716694;8,52349237;9,359105536;9,250440329;9,409825316;8,69553758;8,779468448;9,020359689;9,088645311;8,883927608;8,940568498
"HSD17B8";7,650481347;7,850681624;7,848778921;8,09437899;7,93988252;8,296581891;7,619010581;7,818403424;7,411253616;8,138411328;7,608289502;8,086697842;7,462657942;8,8445027;7,868048711;6,101936658;8,564571042;6,975148196;7,942636575;7,788018953;8,076163663;8,213211014;7,37347185;8,753097863;8,381767052;8,587699973;8,162114971;8,116744649;8,003814851;7,592925373
"HSD3B1";6,690158854;3,857397257;5,017314954;4,380094224;3,56365353;5,88181071;4,84105353;3,696475722;4,183936075;3,743189407;3,422745304;5,804940147;3,530645025;3,574804143;3,579396855;3,602082653;3,644247551;3,770756071;3,741892468;4,198794425;5,171887898;3,637553944;7,739120563;6,947572049;4,042431935;3,435072107;5,235760964;3,658506791;3,368330456;3,673592738
"HSD3B2";3,920910853;4,040784644;3,750643619;3,837341886;3,786927686;3,918222037;3,890221645;3,880054265;3,824806655;3,764859827;3,699744625;3,622612647;4,009043343;3,73138786;3,860287929;3,783596152;3,83778798;3,753446235;4,075266361;3,802512634;3,793075144;3,871775635;3,956311044;4,019676649;3,897945956;3,813597876;3,889470878;3,890232024;3,883287726;3,683030339
"HSD3B7";5,822947748;7,592607363;6,747600565;6,882838169;5,877453371;6,460693639;8,944756984;6,725252997;8,237943896;6,856190837;6,452645769;7,552504002;7,424869034;7,503826296;6,922273461;6,079863504;8,225334297;8,131190977;8,995920674;6,983671367;7,322568765;7,439144865;7,648631099;7,048357808;7,92455568;7,377509285;6,86202972;7,580175972;6,508012876;6,189008032
"HSDL1";7,084398683;7,380600876;7,499558839;7,699678415;8,391658187;7,762367667;7,172616335;7,719200306;7,477170696;6,921636957;6,695882949;6,788547681;6,940214835;7,160084288;7,280498252;6,564157465;7,226023915;7,797861636;6,728254504;6,333688369;6,58983964;6,224449605;6,646893068;7,609329718;7,333473859;7,423515727;6,237242565;7,081410447;7,323453686;7,326275547
"HSF2";4,505859794;4,17131066;3,548218171;3,544734734;5,273865119;5,236451028;4,04582587;4,024649342;4,499548138;3,861909272;4,404028255;4,065988453;4,36415048;4,035045516;4,780252891;3,606931411;3,85713593;4,287651591;3,928784352;3,547224028;3,635961524;3,480166037;3,651811334;3,943885463;4,345372447;5,54220414;3,491685608;3,863569192;4,385909011;4,559134809
"HSF2BP";6,21664342;5,006159936;4,974084061;5,064224957;5,060387877;5,414479876;5,08491532;4,99389774;5,404952;4,891749453;5,584140044;4,764996483;5,173099282;5,071204547;6,098608595;4,843845559;4,704578332;5,090750476;5,369766342;5,585079408;5,012917971;5,174141352;4,96110349;5,145063495;4,670782454;5,36458331;4,996175439;5,5927138;4,611816649;5,001221118
"HSF4";6,713790365;6,598858295;6,549132487;6,451194472;6,399131881;6,580898007;6,648475244;6,407135467;6,608486245;6,641264501;6,530220198;6,544950414;6,461955298;6,454604405;6,475035608;6,560082763;6,821423832;6,904318806;6,840796436;6,455046801;6,412636036;7,268897711;6,933548469;6,603751649;6,655218553;6,5897627;6,617087218;6,565305447;6,39432037;6,662210349
"HSP90AA1";11,16249356;11,90998794;10,17373631;11,2726005;12,05532422;12,78696872;10,58335533;12,22245381;12,21862731;11,07209099;11,62271564;10,86268507;12,71200353;11,62273593;11,80075896;10,6801592;11,7644993;11,95710445;10,80893988;11,15206287;11,36784194;11,22460444;10,47468635;10,43473746;11,48749148;11,70226185;10,04055508;10,26741665;11,83954663;11,84146703
"HSP90AB1";9,779341892;11,08876347;8,702696795;9,379896921;11,37419715;11,78049812;10,41488224;10,99302679;11,06670228;9,701669871;10,22616174;9,981402271;11,54293326;10,13830273;10,35529531;10,26550667;10,62155331;11,35413279;9,223189561;9,440783831;9,737063246;8,646028315;8,701669422;9,061410323;10,23068625;10,03841681;8,621558554;9,34324855;10,75834315;10,33257386
"HSP90B1";10,25419686;9,389322059;9,727606627;10,71601788;9,786966364;11,24580985;9,349834576;10,04449348;10,9246996;9,588005967;9,743464621;9,528963974;10,45508839;9,969429142;9,431644455;10,46160398;9,975718153;8,83181825;8,670971962;9,821666798;9,46895267;9,908478855;8,769130754;10,48179793;9,656156806;9,817284905;8,912585282;8,811880771;10,62241067;9,80009337
"HSPA12B";5,28544474;4,855587277;5,295869168;5,140243842;5,079674415;5,12325276;5,343150983;5,228209336;5,113304305;5,138019348;5,049447218;5,073716211;5,10975484;5,265035891;5,151556608;5,264576501;5,02732804;5,02937575;5,616621397;5,202982747;4,96583209;5,479254406;5,47350412;5,471851601;5,040883596;4,965748404;5,480272835;5,252721196;4,757886915;5,19681183
"HSPA14";8,396469131;7,560767549;6,998933369;6,971802243;8,528701925;7,967527508;7,775571129;8,018788359;7,917776298;7,843973639;7,767781005;6,909616962;8,246954029;7,532052792;8,624858264;7,595612984;7,871806736;8,324674096;7,40835001;6,565014899;7,419269965;7,105546709;7,194033179;6,894749375;7,872922489;7,85879132;6,992146271;7,926593893;8,126446629;7,930310999
"HSPA1A";11,09166921;6,412644603;6,481904192;5,931316083;3,428445088;5,691830332;10,46286417;4,165924561;7,001323042;11,73485752;11,47671689;9,857565834;3,457434868;3,758836665;7,279035379;4,616974083;5,149441449;3,491696411;3,108854887;10,23881092;10,2739492;4,735502195;9,86862691;5,124468201;8,17807889;4,679375043;7,512600172;5,505599642;6,409740602;5,382791149
"HSPA1L";5,394066326;5,305303841;5,278439497;5,494749473;5,082741752;5,05066917;5,141478914;5,132826089;5,594265631;5,838858577;6,256549437;5,477986431;4,974547156;5,005029059;5,247605401;5,133175232;5,13424612;4,972268624;5,305178037;5,730149196;5,603460909;5,370252415;6,163715344;5,388993317;5,068076431;5,190277355;5,535627626;5,223786872;5,315718918;5,278584848
"HSPA2";6,555146655;6,012430017;8,508759698;6,81227292;7,062772631;6,275779561;7,497113464;6,427826121;5,625111757;5,800309199;9,255429627;8,752633915;5,324475552;6,270390808;6,932904881;4,413246449;4,759345471;4,060183076;5,691289076;7,694664779;6,1686934;6,812977399;6,595817725;8,003233748;8,290841891;6,477378874;5,231509976;6,737932175;4,821571061;6,369283246
"HSPA4";8,820109635;7,455798783;8,396401061;8,522657963;8,452624508;7,548312813;7,603029358;8,605333501;7,457237645;8,719415852;8,547648726;8,831061583;9,120398592;7,813800835;7,3854939;7,991130005;7,617407059;7,897596131;6,661061728;8,198349071;7,885116477;6,951976494;8,004484923;6,870048088;8,433410382;8,013332645;7,670527065;6,7258911;7,581880626;7,873464389
"HSPA5";7,995905964;7,133733558;9,534109548;9,259184134;7,689494878;8,765886778;7,182622186;8,267610434;8,201640863;7,866747953;7,381631023;8,257049639;7,805672919;7,400830275;7,950973846;8,643151289;7,479772717;7,641717152;8,639670541;7,208678245;7,410085502;7,12080872;7,730949412;7,438639173;8,555253953;6,822613067;7,80565663;6,904541187;7,030248605;7,376859349
"HSPA6";4,674642164;5,159476481;4,66696219;4,571340676;5,128044786;5,673425235;4,481783545;4,396984783;4,452001328;5,058055341;4,819046422;4,539646143;4,874107232;4,692272497;5,331648284;4,845813664;4,354766278;4,755463118;4,541154066;4,735057646;4,464135383;4,548331503;4,478680815;4,713812348;4,683890931;5,041923113;4,283997213;4,712591871;4,361169031;4,852506043
"HSPA8";11,95146896;12,16900632;10,74719213;11,18019219;12,38591446;12,77328179;11,67844208;11,16636896;12,20304339;11,49860663;11,81868609;11,34147743;12,27588824;11,92028436;11,83525965;12,04621515;10,88626063;11,60441075;9,553989109;11,73056609;11,42572665;9,043542371;9,168744335;11,09017063;12,61511144;12,10024501;9,194314142;11,00661566;11,76184688;11,53291834
"HSPB1";8,085893664;10,75176362;10,07774475;10,00685569;9,075163123;11,91112419;8,981238086;10,73954945;11,09056615;9,39623778;10,75456193;11,18817703;8,86044641;7,457422932;10,81941763;7,790856776;9,299898897;11,03019539;10,54324365;9,61395955;9,381255956;9,889484355;10,10151691;6,30735141;8,87726859;10,14832438;8,657334564;10,15721327;11,56734433;10,24204586
"HSPB2";5,102278053;5,037750445;4,945209417;5,007993805;4,52948371;4,907518042;5,183087619;5,074882756;4,895119732;4,914107182;4,689216571;4,934254978;4,957545015;5,035795674;4,864156937;5,050534927;4,900183561;5,133514433;5,291336688;5,062902206;4,94973236;5,386599319;5,156317413;4,915388826;4,89613659;4,878460555;5,028073572;5,069182615;4,905877117;5,00330858
"HSPB3";4,906575615;4,429871981;4,394554014;4,276278121;4,294654007;3,983076543;4,305039053;4,35128365;4,188937883;4,35430685;4,840973553;4,644317217;4,352998099;5,844362603;4,326468849;5,467164243;4,325335906;4,208239582;4,668644241;4,591599971;4,393408842;4,672746315;4,326684123;4,235651881;4,351610806;4,524220862;4,213705842;4,782381201;4,429172006;4,382436535
"HSPB6";4,717581263;4,920049774;4,943136367;4,90299739;4,52405892;4,603930342;4,739421983;4,7024401;4,840317314;4,69900975;4,93424791;4,57950335;5,149265154;4,530164954;4,5991395;4,918628039;4,659825735;4,804686446;5,660037168;4,633500386;4,844046338;5,027708758;4,867122531;4,82968648;4,574987064;5,01465082;4,89715847;4,641435721;4,718617691;4,787960134
"HSPB8";8,339103961;4,801563709;4,973180119;4,87358089;4,451167144;4,59324465;4,698585333;6,860088918;4,777774919;4,738592303;4,649907002;5,839572108;4,906094743;4,776581328;4,680952523;4,93028083;4,945003702;4,794306524;4,851263051;5,301738505;4,776405835;5,038151039;4,834693246;5,09568334;4,693582625;5,433478888;5,087589411;6,829196842;4,53804087;4,832038588
"HSPB9";4,706778947;4,711899564;4,704252049;4,662915302;4,697862908;4,511015976;4,618245524;4,790564804;4,616893272;4,766211268;4,518710549;4,555935128;4,781735117;4,717573054;4,643350666;4,713450859;4,739679366;4,744275896;4,722586557;4,826089161;4,60196027;4,546623996;4,782911063;4,347658209;4,486121543;4,811971907;4,575650319;4,616697155;4,803120121;4,628182747
"HSPBAP1";7,629085145;6,20631418;7,067021023;7,387482333;6,061783204;7,179781157;7,423879079;7,000901509;7,278514973;7,742483941;7,896703386;7,094684769;6,969899691;7,666607407;7,400651305;6,105059383;7,268460505;8,036680304;6,829259505;8,070658814;6,890806649;7,736027723;8,234758444;7,690335024;6,9853312;7,493235564;7,159563684;7,78256145;7,6349181;7,531323668
"HSPBP1";8,669097011;8,626328952;8,376998592;8,337089857;8,356240414;8,316834352;8,574345919;8,062445448;8,640668568;8,434573084;8,410846574;8,21537807;8,555591811;8,214495428;8,393872494;8,368899704;8,702421152;8,327323588;8,183979531;8,107234578;8,299252118;8,675615107;8,258993064;8,502827018;8,587273247;8,586196078;8,179338722;8,557573957;8,172999399;8,006540159
"HSPD1";11,97088053;11,79723979;10,09020306;11,29013123;12,30562446;12,49507804;10,90508478;11,04624088;11,90776924;11,25564639;11,85442589;10,90622534;12,52455091;11,53541751;11,28426366;10,83454405;11,3526501;11,84057775;9,779133732;11,52685339;10,77932641;9,80947731;9,946162593;10,19036307;11,00767901;11,65279916;9,872001651;10,86425698;11,84111378;12,07069917
"HSPE1";11,97842449;11,81916131;11,74812482;11,63519509;11,99743665;11,8756663;11,73506025;12,05624482;11,9420437;11,95222436;11,78904174;11,85555281;12,40896707;11,71441809;11,57939286;11,82662914;11,98194594;12,16354448;10,95677281;11,67629987;11,72666776;11,47505563;11,48240401;11,09806513;12,08785249;11,98796587;11,95665418;11,8343285;11,94834952;12,36685619
"HSPG2";9,178229718;8,022719065;8,44444319;7,425476294;7,474784442;7,280686227;8,04989211;7,338055521;7,825995616;9,191811844;8,508891816;6,595136787;7,304210858;9,529634857;6,413027231;7,47790627;7,991126034;6,834773119;7,838463238;9,750719506;7,905261719;6,757651768;7,131214657;8,649326437;8,772496621;8,56359941;7,237103705;8,180126323;7,684276205;7,140124884
"HSPH1";10,57995466;8,220956905;11,10852592;11,147629;10,6370814;11,00602654;10,8460713;10,5884884;10,36564939;11,18505563;10,86003602;11,07942517;8,413819764;10,28880249;9,715728678;9,576403443;8,987030643;9,047829973;8,914765745;11,65851882;11,14932039;11,4330507;10,55792775;10,87569303;10,7614755;10,18926099;10,41307721;9,965130648;10,3950018;9,645207472
"HTATIP2";7,656066062;6,249144852;7,603261138;7,710997195;8,552405624;6,677908166;7,306587072;7,248841091;7,555807168;8,097001049;6,887921817;7,354217341;6,291765882;6,824894252;7,540240835;6,84523538;7,552046472;7,136026529;8,386423477;6,617337407;5,983083643;6,747287924;7,842490236;7,26475456;7,617220182;7,550629941;7,613853709;6,950109165;7,898807063;8,117437613
"HTATSF1";5,649962451;6,72817831;5,651084338;5,980033222;7,091603453;6,79489498;5,99389204;6,456341181;6,894266074;6,271838547;6,466335079;6,696887822;6,402929306;5,683645261;6,2304205;5,479700718;6,428218291;5,957630235;5,299727406;5,622804839;5,77790436;6,267397894;5,678739402;5,771029492;6,155368065;5,911732705;5,463610884;5,730135178;6,954454624;6,096679675
"HTN1";3,045782901;3,182488436;3,07731129;3,121262588;3,106040738;3,181655771;3,003563691;3,088955318;3,008698459;3,070709913;3,082981609;3,158021922;3,08183121;3,066866158;3,170763286;3,123379499;3,118562279;3,11575436;3,034900281;3,19794162;3,078077884;3,118232853;3,192840967;3,186319244;3,138557255;3,012994308;3,11991458;3,296880865;3,148199278;3,265072043
"HTN3";3,148904919;3,285689746;3,134655238;3,21202349;3,254799921;3,154666174;3,131081749;3,247649541;3,208895566;3,154469908;3,087020483;3,293354499;3,26346057;3,204403409;3,192668672;3,162007926;3,152075068;3,109785482;3,169450937;3,130426424;3,463845605;3,156818586;3,081436731;3,227355017;3,102229551;3,060883719;3,283832939;3,196476091;3,142154564;3,199827158
"HTR1B";4,736451362;4,645871604;4,539648581;4,836413178;4,525717737;4,602751646;4,469414871;4,598877536;4,598296621;4,544188192;4,309011828;4,350759315;4,662816884;4,621877132;4,625234021;4,599339577;4,399424999;4,590937305;4,575612448;4,450928264;4,462514781;4,869449244;4,414236809;4,588029805;4,606066189;4,459343923;4,792376849;4,537441203;4,440844361;4,544744617
"HTR1D";3,960115188;4,376541468;4,015039333;4,234174386;3,591484485;4,120026973;5,216533691;4,488135742;4,4341271;4,477999479;4,024590035;4,263654802;5,005753803;4,53534979;4,237425234;5,023794682;4,663697348;4,127190965;4,108138002;4,806435327;3,75708683;4,301321551;4,763737906;4,521732684;3,695767019;4,175276563;4,451500197;4,314714058;3,690512832;4,253149757
"HTR1E";4,313218649;4,392359506;4,411945725;4,488504947;4,464528629;4,517649844;4,28062798;4,421910304;4,326651206;4,516821686;4,380931237;4,65335517;4,596777954;4,418760335;4,341994674;4,248166247;4,328151499;4,471294686;4,377684265;4,614347935;4,368382195;4,510236649;4,586075311;4,573942561;4,474264037;4,301132827;4,609350356;4,361523953;4,581311985;4,468758809
